,Date_year,open,high_value,low,close,adjclose,total_volume,ticker
308,1/12/2023,10.21000004,10.21000004,10.21000004,10.21000004,10.21000004,100,XFINU
309,1/13/2023,10.22000027,10.22000027,10.22000027,10.22000027,10.22000027,100,XFINU
310,1/17/2023,10.22999954,10.22999954,10.22999954,10.22999954,10.22999954,100,XFINU
311,1/18/2023,10.23999977,10.25,10.23999977,10.25,10.25,1600,XFINU
312,1/19/2023,10.25,10.25,10.25,10.25,10.25,0,XFINU
313,1/20/2023,10.25,10.25,10.25,10.25,10.25,0,XFINU
314,1/23/2023,10.25,10.25,10.25,10.25,10.25,0,XFINU
315,1/24/2023,10.25,10.27000046,10.23999977,10.27000046,10.27000046,2849,XFINU
316,1/25/2023,10.27000046,10.27000046,10.27000046,10.27000046,10.27000046,100,XFINU
317,1/26/2023,10.27000046,10.27000046,10.27000046,10.27000046,10.27000046,100,XFINU
318,1/27/2023,10.30000019,10.32289982,10.30000019,10.32289982,10.32289982,2150,XFINU
319,1/30/2023,10.32289982,10.32289982,10.32289982,10.32289982,10.32289982,0,XFINU
320,1/31/2023,10.32999992,10.32999992,10.32999992,10.32999992,10.32999992,1000,XFINU
321,2/1/2023,10.30000019,10.30000019,10.30000019,10.30000019,10.30000019,1000,XFINU
322,2/2/2023,10.30000019,10.30000019,10.30000019,10.30000019,10.30000019,0,XFINU
323,2/3/2023,10.30000019,10.30000019,10.30000019,10.30000019,10.30000019,1000,XFINU
324,2/6/2023,10.30000019,10.30000019,10.30000019,10.30000019,10.30000019,0,XFINU
325,2/7/2023,10.34000015,10.34000015,10.34000015,10.34000015,10.34000015,5320,XFINU
326,2/8/2023,10.34500027,10.35000038,10.34500027,10.35000038,10.35000038,5118,XFINU
327,2/9/2023,10.35000038,10.35000038,10.35000038,10.35000038,10.35000038,0,XFINU
328,2/10/2023,10.35000038,10.36999989,10.35000038,10.36999989,10.36999989,5990,XFINU
329,2/13/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,5020,XFINU
330,2/14/2023,10.31000042,10.38000011,10.31000042,10.38000011,10.38000011,6395,XFINU
331,2/15/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,0,XFINU
332,2/16/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,0,XFINU
333,2/17/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,400,XFINU
334,2/21/2023,10.38000011,10.38000011,10.35999966,10.35999966,10.35999966,377,XFINU
335,2/22/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,521,XFINU
336,2/23/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,2607,XFINU
337,2/24/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,0,XFINU
338,2/27/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,0,XFINU
339,2/28/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,0,XFINU
340,3/1/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,0,XFINU
341,3/2/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,1000,XFINU
342,3/3/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
343,3/6/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
344,3/7/2023,10.39999962,10.40810013,10.39999962,10.40810013,10.40810013,1100,XFINU
345,3/8/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,800,XFINU
346,3/9/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
347,3/10/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
348,3/13/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
349,3/14/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
350,3/15/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
351,3/16/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,100,XFINU
352,3/17/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,100,XFINU
353,3/20/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,0,XFINU
354,3/21/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,104,XFINU
355,3/22/2023,10.38000011,10.38000011,10.38000011,10.38000011,10.38000011,100,XFINU
356,3/23/2023,10.39000034,10.39000034,10.39000034,10.39000034,10.39000034,100,XFINU
357,3/24/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,100,XFINU
358,3/27/2023,10.43000031,10.43000031,10.43000031,10.43000031,10.43000031,100,XFINU
359,3/28/2023,10.42000008,10.43000031,10.42000008,10.43000031,10.43000031,1300,XFINU
360,3/29/2023,10.42000008,10.42000008,10.42000008,10.42000008,10.42000008,700,XFINU
361,3/30/2023,10.42000008,10.42000008,10.42000008,10.42000008,10.42000008,0,XFINU
362,3/31/2023,10.39999962,10.40999985,10.39999962,10.40999985,10.40999985,22520,XFINU
363,4/3/2023,10.45219994,10.45219994,10.45219994,10.45219994,10.45219994,102,XFINU
364,4/4/2023,10.40999985,10.40999985,10.39999962,10.39999962,10.39999962,10000,XFINU
365,4/5/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
366,4/6/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
367,4/10/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
368,4/11/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
369,4/12/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
370,4/13/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
371,4/14/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
372,4/17/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
373,4/18/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
374,4/19/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
375,4/20/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
376,4/21/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
377,4/24/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
378,4/25/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
379,4/26/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
380,4/27/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
381,4/28/2023,10.39999962,10.39999962,10.39999962,10.39999962,10.39999962,0,XFINU
382,5/1/2023,10.35000038,10.35000038,10.34000015,10.34000015,10.34000015,500,XFINU
383,5/2/2023,10.34000015,10.34000015,10.34000015,10.34000015,10.34000015,0,XFINU
384,5/3/2023,10.34000015,10.34000015,10.34000015,10.34000015,10.34000015,0,XFINU
385,5/4/2023,10.34000015,10.34000015,10.34000015,10.34000015,10.34000015,0,XFINU
386,5/5/2023,10.30000019,10.30000019,10.30000019,10.30000019,10.30000019,700,XFINU
387,5/8/2023,10.30000019,10.30000019,10.30000019,10.30000019,10.30000019,1300,XFINU
388,5/9/2023,10.30000019,10.30000019,10.30000019,10.30000019,10.30000019,0,XFINU
389,5/10/2023,10.30000019,10.30000019,10.30000019,10.30000019,10.30000019,0,XFINU
390,5/11/2023,10.30000019,10.30000019,10.30000019,10.30000019,10.30000019,0,XFINU
391,5/12/2023,10.30000019,10.30000019,10.30000019,10.30000019,10.30000019,0,XFINU
392,5/15/2023,10.34000015,10.34000015,10.34000015,10.34000015,10.34000015,302,XFINU
393,5/16/2023,10.34000015,10.34000015,10.34000015,10.34000015,10.34000015,0,XFINU
394,5/17/2023,10.34000015,10.34000015,10.34000015,10.34000015,10.34000015,0,XFINU
395,5/18/2023,10.34000015,10.34000015,10.34000015,10.34000015,10.34000015,0,XFINU
396,5/19/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,1200,XFINU
397,5/22/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
398,5/23/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
399,5/24/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
400,5/25/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
401,5/26/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
402,5/30/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
403,5/31/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
404,6/1/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
405,6/2/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
406,6/5/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
407,6/6/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
408,6/7/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
409,6/8/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
410,6/9/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
411,6/12/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
412,6/13/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
413,6/14/2023,10.36999989,10.36999989,10.36999989,10.36999989,10.36999989,0,XFINU
414,6/15/2023,10.44999981,10.44999981,10.43999958,10.43999958,10.43999958,500,XFINU
415,6/16/2023,10.43999958,10.93999958,10.40009975,10.85900021,10.85900021,1200,XFINU
416,6/20/2023,10.85900021,10.85900021,10.85900021,10.85900021,10.85900021,0,XFINU
417,6/21/2023,10.85900021,10.85900021,10.85900021,10.85900021,10.85900021,0,XFINU
418,6/22/2023,10.85900021,10.85900021,10.85900021,10.85900021,10.85900021,0,XFINU
419,6/23/2023,10.85900021,10.85900021,10.85900021,10.85900021,10.85900021,0,XFINU
420,6/26/2023,10.85900021,10.85900021,10.85900021,10.85900021,10.85900021,0,XFINU
421,6/27/2023,10.85900021,10.85900021,10.85900021,10.85900021,10.85900021,0,XFINU
422,6/28/2023,10.46000004,10.47000027,10.42000008,10.42000008,10.42000008,4926,XFINU
423,6/29/2023,10.47000027,10.68249989,10.42000008,10.43999958,10.43999958,1600,XFINU
424,6/30/2023,10.43999958,10.43999958,10.43999958,10.43999958,10.43999958,0,XFINU
425,7/3/2023,10.43999958,10.43999958,10.43999958,10.43999958,10.43999958,0,XFINU
426,7/5/2023,10.43999958,10.43999958,10.43999958,10.43999958,10.43999958,0,XFINU
427,7/6/2023,10.43999958,10.43999958,10.43999958,10.43999958,10.43999958,0,XFINU
428,7/7/2023,10.47000027,10.47000027,10.43999958,10.43999958,10.43999958,800,XFINU
429,7/10/2023,10.44999981,10.44999981,10.44999981,10.44999981,10.44999981,600,XFINU
430,7/11/2023,10.46000004,10.99400043,10.43999958,10.43999958,10.43999958,800,XFINU
431,7/12/2023,10.44999981,10.44999981,10.44999981,10.44999981,10.44999981,400,XFINU
432,7/13/2023,10.42000008,10.42000008,10.42000008,10.42000008,10.42000008,100,XFINU
433,7/14/2023,10.42000008,10.42000008,10.40999985,10.40999985,10.40999985,885,XFINU
434,7/17/2023,10.46000004,10.46000004,10.42000008,10.42010021,10.42010021,600,XFINU
435,7/18/2023,10.42010021,10.42010021,10.42010021,10.42010021,10.42010021,0,XFINU
436,7/19/2023,10.42010021,10.42010021,10.42010021,10.42010021,10.42010021,0,XFINU
437,7/20/2023,10.42010021,10.42010021,10.42010021,10.42010021,10.42010021,0,XFINU
438,7/21/2023,10.42010021,10.42010021,10.42010021,10.42010021,10.42010021,0,XFINU
439,7/24/2023,10.42000008,10.42000008,10.42000008,10.42000008,10.42000008,806,XFINU
440,7/25/2023,10.47000027,10.47000027,10.47000027,10.47000027,10.47000027,400,XFINU
441,7/26/2023,10.47000027,10.47000027,10.47000027,10.47000027,10.47000027,0,XFINU
442,7/27/2023,10.47000027,10.47000027,10.47000027,10.47000027,10.47000027,0,XFINU
443,7/28/2023,10.47000027,10.47000027,10.47000027,10.47000027,10.47000027,0,XFINU
444,7/31/2023,10.47000027,10.47000027,10.47000027,10.47000027,10.47000027,0,XFINU
445,8/1/2023,10.47000027,10.47000027,10.47000027,10.47000027,10.47000027,0,XFINU
446,8/2/2023,10.44999981,10.44999981,10.44999981,10.44999981,10.44999981,100,XFINU
447,8/3/2023,10.44999981,10.44999981,10.44999981,10.44999981,10.44999981,0,XFINU
448,8/4/2023,10.44999981,10.44999981,,,10.44999981,0,XFINU
449,8/7/2023,10.44999981,10.44999981,10.44999981,10.44999981,10.44999981,0,XFINU
450,8/8/2023,,10.44999981,10.44999981,10.44999981,10.44999981,0,XFINU
451,8/9/2023,10.52000046,10.97500038,,10.52999973,10.52999973,2200,XFINU
452,8/10/2023,10.52999973,10.52999973,10.52999973,10.52999973,10.52999973,0,XFINU
453,8/11/2023,10.52999973,10.52999973,10.52999973,10.52999973,10.52999973,0,XFINU
454,8/14/2023,10.52999973,10.52999973,10.52999973,10.52999973,,0,XFINU
455,8/15/2023,10.51000023,10.51000023,10.51000023,10.51000023,10.51000023,100,XFINU
456,8/16/2023,10.51000023,10.51000023,10.51000023,10.51000023,10.51000023,0,XFINU
457,8/17/2023,,,,,10.48999977,100,XFINU
458,8/18/2023,10.48999977,10.48999977,10.48999977,10.48999977,10.48999977,0,XFINU
459,8/21/2023,10.48999977,10.48999977,10.48999977,10.48999977,10.48999977,0,XFINU
460,8/22/2023,10.55000019,10.55000019,10.53999996,10.53999996,10.53999996,2070,XFINU
461,8/23/2023,10.60000038,,10.60000038,10.60000038,10.60000038,400,XFINU
462,8/24/2023,10.60000038,10.60000038,10.60000038,10.60000038,10.60000038,400,XFINU
463,8/25/2023,10.60000038,10.60000038,10.60000038,10.60000038,10.60000038,400,XFINU
464,8/28/2023,10.60999966,10.60999966,10.60000038,10.60000038,10.60000038,800,XFINU
465,8/29/2023,10.60000038,10.60000038,10.60000038,10.60000038,10.60000038,0,XFINU
466,8/30/2023,10.60000038,10.60000038,10.60000038,10.60000038,10.60000038,1132,XFINU
467,8/31/2023,10.60000038,10.60000038,10.60000038,10.60000038,10.60000038,0,XFINU
468,9/1/2023,10.60000038,10.60999966,10.56999969,10.60999966,10.60999966,1050,XFINU
469,9/5/2023,10.60999966,10.60999966,10.60999966,10.60999966,10.60999966,0,XFINU
470,9/6/2023,10.60999966,10.60999966,10.60999966,10.60999966,10.60999966,0,XFINU
471,9/7/2023,10.63000011,10.63000011,10.61999989,10.61999989,10.61999989,1200,XFINU
472,9/8/2023,10.61999989,10.61999989,10.61999989,10.61999989,10.61999989,400,XFINU
473,9/11/2023,10.61999989,10.61999989,10.61999989,10.61999989,10.61999989,400,XFINU
474,9/12/2023,10.61999989,10.61999989,10.61999989,10.61999989,10.61999989,468,XFINU
475,9/13/2023,10.61999989,10.61999989,10.61999989,10.61999989,10.61999989,500,XFINU
476,9/14/2023,10.61999989,10.61999989,10.57999992,10.58010006,10.58010006,650,XFINU
477,9/15/2023,10.58010006,10.58010006,10.58010006,10.58010006,10.58010006,0,XFINU
478,9/18/2023,10.61999989,10.61999989,10.57999992,10.57999992,10.57999992,478,XFINU
479,9/19/2023,10.61999989,10.61999989,10.57999992,10.58010006,10.58010006,1300,XFINU
480,9/20/2023,10.61999989,10.61999989,10.61999989,10.61999989,10.61999989,918,XFINU
481,9/21/2023,10.63000011,10.63000011,10.57999992,10.63000011,10.63000011,1100,XFINU
482,9/22/2023,10.63000011,10.63000011,10.63000011,10.63000011,10.63000011,0,XFINU
483,9/25/2023,10.63000011,10.63000011,10.63000011,10.63000011,10.63000011,0,XFINU
484,9/26/2023,10.63000011,10.63000011,10.63000011,10.63000011,10.63000011,0,XFINU
485,9/27/2023,10.63000011,10.63000011,10.63000011,10.63000011,10.63000011,0,XFINU
486,9/28/2023,10.71000004,10.71000004,10.64999962,10.64999962,10.64999962,1964,XFINU
487,9/29/2023,10.64999962,10.64999962,10.64999962,10.64999962,10.64999962,0,XFINU
488,10/2/2023,10.64999962,10.64999962,10.64999962,10.64999962,10.64999962,0,XFINU
489,10/3/2023,10.64999962,10.64999962,10.64999962,10.64999962,10.64999962,0,XFINU
490,10/4/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,1100,XFINU
491,10/5/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,544,XFINU
492,10/6/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,500,XFINU
493,10/9/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
494,10/10/2023,10.70400047,10.72000027,10.64999962,10.64999962,10.64999962,3304,XFINU
495,10/11/2023,10.64999962,10.64999962,10.64999962,10.64999962,10.64999962,0,XFINU
496,10/12/2023,10.11999989,10.65999985,10.11999989,10.65999985,10.65999985,600,XFINU
497,10/13/2023,10.65999985,10.65999985,10.65999985,10.65999985,10.65999985,0,XFINU
498,10/16/2023,10.65999985,10.65999985,10.65999985,10.65999985,10.65999985,0,XFINU
499,10/17/2023,10.65999985,10.65999985,10.65999985,10.65999985,10.65999985,0,XFINU
500,10/18/2023,9.800000191,9.800000191,9.800000191,9.800000191,9.800000191,530,XFINU
501,10/19/2023,10.44999981,10.64000034,10.44999981,10.63990021,10.63990021,3307,XFINU
502,10/20/2023,10.63990021,10.63990021,10.63990021,10.63990021,10.63990021,0,XFINU
503,10/23/2023,10.63990021,10.63990021,10.63990021,10.63990021,10.63990021,0,XFINU
504,10/24/2023,10.63990021,10.63990021,10.63990021,10.63990021,10.63990021,0,XFINU
505,10/25/2023,10.56999969,10.65999985,9.579999924,10.65999985,10.65999985,1325,XFINU
506,10/26/2023,10.64999962,10.65009975,10.64999962,10.64999962,10.64999962,744,XFINU
507,10/27/2023,10.65999985,10.69999981,10.64999962,10.69999981,10.69999981,2619,XFINU
508,10/30/2023,10.75,10.75,10.64999962,10.64999962,10.64999962,300,XFINU
509,10/31/2023,10.64999962,10.64999962,10.64999962,10.64999962,10.64999962,0,XFINU
510,11/1/2023,10.72000027,10.72000027,10.72000027,10.72000027,10.72000027,200,XFINU
511,11/2/2023,10.71010017,10.71010017,10.71000004,10.71000004,10.71000004,400,XFINU
512,11/3/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
513,11/6/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
514,11/7/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
515,11/8/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
516,11/9/2023,10.71000004,10.71000004,10.69999981,10.69999981,10.69999981,800,XFINU
517,11/10/2023,10.71000004,10.71000004,10.64999962,10.64999962,10.64999962,425,XFINU
518,11/13/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,400,XFINU
519,11/14/2023,10.72000027,10.72000027,10.72000027,10.72000027,10.72000027,350,XFINU
520,11/15/2023,10.72000027,10.72000027,10.72000027,10.72000027,10.72000027,0,XFINU
521,11/16/2023,10.71000004,10.71000004,10.70699978,10.70699978,10.70699978,4200,XFINU
522,11/17/2023,10.70699978,10.70699978,10.70699978,10.70699978,10.70699978,0,XFINU
523,11/20/2023,10.70699978,10.70699978,10.70699978,10.70699978,10.70699978,0,XFINU
524,11/21/2023,10.70699978,10.70699978,10.70699978,10.70699978,10.70699978,0,XFINU
525,11/22/2023,10.70699978,10.70699978,10.70699978,10.70699978,10.70699978,0,XFINU
526,11/24/2023,10.70699978,10.70699978,10.70699978,10.70699978,10.70699978,0,XFINU
527,11/27/2023,10.69999981,10.69999981,10.69999981,10.69999981,10.69999981,249,XFINU
528,11/28/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,200,XFINU
529,11/29/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
530,11/30/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
531,12/1/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
532,12/4/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
533,12/5/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
534,12/6/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,600,XFINU
535,12/7/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
536,12/8/2023,10.71000004,10.71000004,10.71000004,10.71000004,10.71000004,0,XFINU
537,12/11/2023,10.68000031,10.68000031,10.68000031,10.68000031,10.68000031,150,XFINU
538,12/12/2023,10.68000031,10.68000031,10.68000031,10.68000031,10.68000031,0,XFINU
539,12/13/2023,10.68000031,10.68000031,10.68000031,10.68000031,10.68000031,0,XFINU
540,12/14/2023,10.68000031,10.68000031,10.64999962,10.65999985,10.65999985,6433,XFINU
541,12/15/2023,10.65999985,10.65999985,10.65999985,10.65999985,10.65999985,0,XFINU
542,12/18/2023,10.65999985,10.65999985,10.65999985,10.65999985,10.65999985,0,XFINU
543,12/19/2023,10.65999985,10.72000027,10.64999962,10.65999985,10.65999985,5667,XFINU
544,12/20/2023,10.72999954,10.75,10.72999954,10.75,10.75,425,XFINU
545,12/21/2023,10.67000008,10.68999958,10.65999985,10.68999958,10.68999958,5049,XFINU
546,12/22/2023,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
547,12/26/2023,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
548,12/27/2023,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
549,12/28/2023,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
550,12/29/2023,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
551,1/2/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
552,1/3/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
553,1/4/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
554,1/5/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
555,1/8/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
556,1/9/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
557,1/10/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
558,1/11/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
559,1/12/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
560,1/16/2024,10.68999958,10.68999958,10.68999958,10.68999958,10.68999958,0,XFINU
561,1/17/2024,10.73999977,10.73999977,10.73999977,10.73999977,10.73999977,255,XFINU
562,1/18/2024,10.75,10.81000042,10.72999954,10.73999977,10.73999977,4638,XFINU
563,1/19/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,200,XFINU
564,1/22/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,0,XFINU
565,1/23/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,0,XFINU
566,1/24/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,0,XFINU
567,1/25/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,0,XFINU
568,1/26/2024,10.81000042,10.81000042,10.81000042,10.81000042,10.81000042,0,XFINU
569,1/29/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,100,XFINU
570,1/30/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
571,1/31/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
572,2/1/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
573,2/2/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
574,2/5/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
575,2/6/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
576,2/7/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
577,2/8/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
578,2/9/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
579,2/12/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
580,2/13/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
581,2/14/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
582,2/15/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
583,2/16/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
584,2/20/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
585,2/21/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
586,2/22/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
587,2/23/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
588,2/26/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
589,2/27/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
590,2/28/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
591,2/29/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
592,3/1/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
593,3/4/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
594,3/5/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
595,3/6/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
596,3/7/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
597,3/8/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
598,3/11/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
599,3/12/2024,10.72999954,10.72999954,10.72999954,10.72999954,10.72999954,0,XFINU
600,3/13/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,100,XFINU
601,3/14/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
602,3/15/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
603,3/18/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
604,3/19/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
605,3/20/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
606,3/21/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
607,3/22/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
608,3/25/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
609,3/26/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
610,3/27/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
611,3/28/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
612,4/1/2024,10.74619961,10.74619961,10.74619961,10.74619961,10.74619961,0,XFINU
